1,0.166666666666667,0.0,1
2,0.05,0.533333333333333,1
3,0.0333333333333333,1.05,1
1,0.0666666666666667,0.0,1
1,0.1,0.0,1
2,0.0666666666666667,0.533333333333333,1
1,0.166666666666667,0.0,1
1,0.0666666666666667,0.0,1
2,0.0833333333333333,0.566666666666667,1
1,0.0666666666666667,0.0,1
1,0.133333333333333,0.0,1
1,0.1,0.0,1
2,0.1,0.5,1
3,0.166666666666667,0.266666666666667,1
1,0.433333333333333,0.0,1
1,0.0333333333333333,0.0,1
4,0.075,0.211111111111111,1
1,0.1,0.0,1
1,0.133333333333333,0.0,1
2,0.1,0.5,1
1,0.166666666666667,0.0,1
2,0.0666666666666667,0.466666666666667,1
1,0.1,0.0,1
1,0.0666666666666667,0.0,1
4,0.0833333333333333,0.222222222222222,1
2,0.05,0.5,1
1,0.1,0.0,1
2,0.116666666666667,0.466666666666667,1
1,0.1,0.0,1
1,0.0666666666666667,0.0,1
1,0.0666666666666667,0.0,1
1,0.1,0.0,1
1,0.0666666666666667,0.0,1
1,0.0666666666666667,0.0,1
1,0.1,0.0,1
1,0.133333333333333,0.0,1
1,0.1,0.0,1
1,0.0666666666666667,0.0,1
2,0.0833333333333333,0.533333333333333,1
1,0.0333333333333333,0.0,1
1,0.0666666666666667,0.0,1
1,0.1,0.0,1
2,0.0833333333333333,0.533333333333333,1
1,0.166666666666667,0.0,1
2,0.1,0.5,1
1,0.0666666666666667,0.0,1
1,0.133333333333333,0.0,1
2,0.1,0.5,1
1,0.1,0.0,1
1,0.1,0.0,1
1,0.133333333333333,0.0,1
1,0.0666666666666667,0.0,1
1,0.133333333333333,0.0,1
2,0.05,0.5,1
2,0.0833333333333333,0.5,1
1,0.133333333333333,0.0,1
1,0.166666666666667,0.0,1
1,0.0333333333333333,0.0,1
1,0.133333333333333,0.0,1
1,0.166666666666667,0.0,1
1,0.0666666666666667,0.0,1
2,0.216666666666667,0.6,1
1,0.1,0.0,1
1,0.2,0.0,1
1,0.0333333333333333,0.0,1
16,0.0354166666666667,0.528888888888889,1
1,0.1,0.0,1
1,0.133333333333333,0.0,1
1,0.1,0.0,1
1,0.133333333333333,0.0,1
1,0.133333333333333,0.0,1
2,0.25,0.533333333333333,1
1,0.1,0.0,1
1,0.1,0.0,1
1,0.1,0.0,1
2,0.25,0.566666666666667,1
3,0.122222222222222,0.25,1
1,0.0666666666666667,0.0,1
1,0.1,0.0,1
1,0.0666666666666667,0.0,1
1,0.0333333333333333,0.0,1
1,0.1,0.0,1
1,0.0666666666666667,0.0,1
2,0.266666666666667,0.533333333333333,1
1,0.0666666666666667,0.0,1
1,0.1,0.0,1
1,0.166666666666667,0.0,1
1,0.0666666666666667,0.0,1
1,0.0333333333333333,0.0,1
2,0.0666666666666667,0.566666666666667,1
1,0.166666666666667,0.0,1
1,0.266666666666667,0.0,1
2,0.0833333333333333,0.466666666666667,1
1,0.1,0.0,1
1,0.4,0.0,1
3,0.0777777777777778,0.222222222222222,1
1,0.0333333333333333,0.0,1
2,0.0666666666666667,0.633333333333333,1
1,0.1,0.0,1
1,1.03333333333333,0.0,1
2,0.0666666666666667,1.36666666666667,1
1,1.06666666666667,0.0,1
1,0.133333333333333,0.0,1
1,0.2,0.0,1
1,0.866666666666667,0.0,1
2,0.0666666666666667,1.33333333333333,1
1,0.166666666666667,0.0,1
3,0.633333333333333,0.583333333333333,1
1,0.133333333333333,0.0,1
5,0.08,0.12,1
1,0.2,0.0,1
1,0.9,0.0,1
1,1.06666666666667,0.0,1
1,0.133333333333333,0.0,1
5,0.0666666666666667,0.175,1
1,0.166666666666667,0.0,1
1,0.1,0.0,1
1,0.0666666666666667,0.0,1
1,0.2,0.0,1
1,0.0666666666666667,0.0,1
2,0.95,0.633333333333333,1
1,0.1,0.0,1
1,0.166666666666667,0.0,1
2,0.0833333333333333,0.533333333333333,1
1,0.133333333333333,0.0,1
1,0.166666666666667,0.0,1
1,0.1,0.0,1
2,0.0333333333333333,0.533333333333333,1
1,1.06666666666667,0.0,1
1,0.1,0.0,1
1,0.1,0.0,1
1,0.133333333333333,0.0,1
1,0.0666666666666667,0.0,1
1,0.0666666666666667,0.0,1
3,0.0333333333333333,0.877777777777778,1
1,0.1,0.0,1
4,0.0333333333333333,1.06666666666667,1
1,0.0666666666666667,0.0,1
1,0.1,0.0,1
1,0.0333333333333333,0.533333333333333,1
2,0.1,1.3,1
2,0.0666666666666667,1.36666666666667,1
20,0.04,0.656666666666667,1
1,0.0666666666666667,0.0,1
1,0.0333333333333333,0.0,1
3,0.0333333333333333,0.783333333333333,1
1,0.166666666666667,0.0,1
1,0.1,0.0,1
1,0.133333333333333,0.0,1
2,0.0333333333333333,0.533333333333333,1
2,0.0333333333333333,0.533333333333333,1
1,0.133333333333333,0.0,1
2,0.0333333333333333,0.783333333333333,1
1,0.166666666666667,0.0,1
1,0.0333333333333333,0.6,1
1,0.133333333333333,0.0,1
1,0.166666666666667,0.0,1
1,0.0333333333333333,0.0,1
1,0.133333333333333,0.0,1
21,0.0349206349206349,0.661666666666667,1
1,0.1,0.0,1
8,0.0916666666666667,0.3,1
1,0.166666666666667,0.0,1
3,0.0333333333333333,0.533333333333333,1
2,0.0333333333333333,0.533333333333333,1
1,0.1,0.0,1
1,0.166666666666667,0.0,1
2,0.0333333333333333,0.533333333333333,1
1,0.133333333333333,0.0,1
1,0.1,0.0,1
5,0.0333333333333333,0.533333333333333,1
2,0.25,0.533333333333333,1
18,0.0407407407407407,0.707407407407407,1
1,0.466666666666667,0.0,1
1,0.133333333333333,0.0,1
4,0.108333333333333,0.666666666666667,1
1,0.0333333333333333,0.533333333333333,1
5,0.0333333333333333,0.64,1
1,0.166666666666667,0.0,1
1,0.1,0.0,1
1,0.0666666666666667,0.0,1
1,0.166666666666667,0.0,1
1,0.1,0.0,1
1,0.633333333333333,0.0,1
1,0.1,0.0,1
1,0.0333333333333333,0.0,1
6,0.0333333333333333,0.533333333333333,1
1,0.1,0.0,1
2,0.166666666666667,0.7,1
1,0.0666666666666667,0.0,1
1,0.633333333333333,0.0,1
2,0.0333333333333333,0.533333333333333,1
1,0.133333333333333,0.0,1
1,0.166666666666667,0.0,1
1,0.866666666666667,0.0,1
3,0.0333333333333333,1.77777777777778,1
2,0.0333333333333333,0.533333333333333,1
1,0.166666666666667,0.0,1
8,0.0333333333333333,0.833333333333333,1
1,0.0333333333333333,0.0,1
3,0.0333333333333333,0.544444444444444,1
55,0.0381818181818182,0.432098765432099,1
6,0.0333333333333333,0.513333333333333,1
1,0.1,0.0,1
1,0.0333333333333333,0.0,1
1,0.0666666666666667,0.0,1
1,0.133333333333333,0.0,1
1,0.1,0.0,1
1,0.0333333333333333,0.0,1
3,0.0333333333333333,0.533333333333333,1
2,0.0333333333333333,1.13333333333333,1
2,0.0833333333333333,0.566666666666667,1
3,0.0333333333333333,1.73333333333333,1
3,0.0333333333333333,0.5,1
1,0.1,0.0,1
1,0.0333333333333333,0.0,1
